"year","month","date","Email","Fax","Phone","Postal mail","Referral","Web"
2019,8,29,0,0,69,42,87,802
2019,8,30,0,3,57,15,91,638
2019,8,31,0,0,1,0,3,380
2019,9,1,0,0,0,0,0,366
2019,9,2,0,0,0,0,0,398
2019,9,3,0,12,62,14,73,773
2019,9,4,0,11,59,27,59,739
2019,9,5,0,6,68,66,97,806
2019,9,6,1,1,65,46,87,740
2019,9,7,0,2,0,9,24,475
2019,9,8,0,0,0,0,0,371
2019,9,9,0,2,92,2,69,799
2019,9,10,0,3,80,23,54,933
2019,9,11,0,1,74,40,92,840
2019,9,12,0,7,69,21,89,793
2019,9,13,0,3,85,23,89,756
2019,9,14,0,0,0,0,8,511
2019,9,15,0,0,0,0,0,364
2019,9,16,0,6,83,3,47,733
2019,9,17,1,3,79,50,65,939
2019,9,18,1,1,80,9,61,771
2019,9,19,0,3,73,29,54,879
2019,9,20,1,2,72,11,82,713
2019,9,21,0,8,0,3,8,430
2019,9,22,0,0,0,0,0,353
2019,9,23,0,0,82,10,61,754
2019,9,24,0,4,92,28,70,896
2019,9,25,2,5,90,31,68,850
2019,9,26,0,1,67,52,56,761
2019,9,27,0,4,83,7,92,669
2019,9,28,0,5,1,2,17,449
2019,9,29,0,0,0,0,0,361
2019,9,30,0,5,83,3,41,747
2019,10,1,0,1,76,57,94,790
2019,10,2,0,0,62,51,79,872
2019,10,3,0,3,101,25,72,778
2019,10,4,2,3,78,17,88,804
2019,10,5,0,0,0,0,2,422
2019,10,6,0,0,0,0,0,345
2019,10,7,0,0,1,0,48,742
2019,10,8,4,6,86,13,88,843
2019,10,9,0,2,80,39,85,814
2019,10,10,0,6,85,36,70,733
2019,10,11,0,6,72,9,60,657
2019,10,12,0,0,1,0,0,394
2019,10,13,0,0,0,0,0,381
2019,10,14,0,0,0,0,1,665
2019,10,15,0,18,108,33,83,804
2019,10,16,0,11,111,46,84,898
2019,10,17,0,3,79,31,87,796
2019,10,18,0,2,83,6,84,753
2019,10,19,0,0,0,0,2,402
2019,10,20,0,0,0,0,0,406
2019,10,21,0,5,83,26,78,802
2019,10,22,0,1,95,41,78,964
2019,10,23,0,1,82,31,82,892
2019,10,24,0,2,67,46,63,800
2019,10,25,0,11,61,9,64,689
2019,10,26,0,0,0,0,1,375
2019,10,27,0,0,0,0,0,400
2019,10,28,0,4,82,18,82,775
2019,10,29,0,4,78,53,62,888
2019,10,30,0,0,86,3,73,847
2019,10,31,0,3,58,38,92,790
2019,11,1,0,2,44,15,42,714
2019,11,2,0,0,1,0,0,442
2019,11,3,0,0,0,0,0,334
2019,11,4,0,8,49,25,52,674
2019,11,5,1,9,38,35,42,632
2019,11,6,0,0,30,18,16,258
2019,11,7,0,2,23,16,28,323
2019,11,8,0,0,12,3,27,258
2019,11,9,0,0,0,0,1,140
2019,11,10,0,0,0,0,0,112
2019,11,11,0,0,0,0,0,211
2019,11,12,0,1,16,3,7,203
2019,11,13,0,0,9,11,14,241
2019,11,14,0,0,7,0,4,84
2019,11,15,0,0,6,1,6,40
2019,11,16,0,0,0,0,0,24
2019,11,17,0,0,0,0,0,22
2019,11,18,0,0,1,0,0,16
