"Date_received","Submitted_via","count"
"11/04/2014","Phone",41
"10/29/2014","Fax",6
"10/29/2014","Postal mail",14
"10/29/2014","Phone",43
"10/29/2014","Web",365
"10/29/2014","Referral",129
"10/01/2018","Fax",10
"10/01/2018","Postal mail",3
"10/01/2018","Referral",95
"10/01/2018","Phone",57
"10/01/2018","Web",636
"07/14/2014","Postal mail",58
"07/14/2014","Phone",54
"07/14/2014","Fax",16
"07/14/2014","Web",359
"07/14/2014","Referral",79
"04/15/2019","Fax",3
"04/15/2019","Email",1
"04/15/2019","Postal mail",7
"04/15/2019","Phone",62
"04/15/2019","Referral",55
"04/15/2019","Web",752
"01/31/2017","Phone",45
"01/31/2017","Postal mail",21
"01/31/2017","Fax",12
"01/31/2017","Web",662
"01/31/2017","Referral",162
"01/30/2013","Email",3
"01/30/2013","Fax",7
"01/30/2013","Referral",62
"01/30/2013","Phone",21
"01/30/2013","Web",230
"01/30/2013","Postal mail",45
"08/11/2013","Referral",1
"08/11/2013","Web",79
"08/03/2015","Fax",7
"08/03/2015","Postal mail",27
"08/03/2015","Referral",68
"08/03/2015","Phone",52
"08/03/2015","Web",453
"09/27/2017","Fax",12
"09/27/2017","Phone",45
"09/27/2017","Postal mail",44
"09/27/2017","Web",709
"09/27/2017","Referral",117
"08/01/2012","Postal mail",6
"08/01/2012","Fax",20
"08/01/2012","Referral",125
"08/01/2012","Phone",21
"08/01/2012","Web",127
"06/01/2012","Fax",5
"06/01/2012","Postal mail",49
"06/01/2012","Phone",29
"06/01/2012","Web",71
"06/01/2012","Referral",263
"07/25/2017","Fax",3
"07/25/2017","Phone",43
"07/25/2017","Postal mail",68
"07/25/2017","Referral",123
"07/25/2017","Web",670
"07/26/2017","Referral",119
"07/26/2017","Fax",14
"07/26/2017","Postal mail",32
"07/26/2017","Web",752
"07/26/2017","Phone",47
"05/06/2018","Web",327
"04/27/2016","Referral",54
"04/27/2016","Phone",64
"04/27/2016","Postal mail",132
"04/27/2016","Web",445
"06/07/2016","Phone",49
"06/07/2016","Fax",22
"06/07/2016","Postal mail",39
"06/07/2016","Referral",63
"06/07/2016","Web",528
"04/21/2017","Fax",6
"04/21/2017","Phone",41
"04/21/2017","Referral",52
"04/21/2017","Postal mail",55
"04/21/2017","Web",590
"09/05/2019","Fax",6
"09/05/2019","Phone",68
"09/05/2019","Postal mail",66
"09/05/2019","Referral",97
"09/05/2019","Web",806
"10/27/2014","Fax",8
"10/27/2014","Phone",29
"10/27/2014","Postal mail",98
"10/27/2014","Web",308
"10/27/2014","Referral",93
"05/15/2012","Phone",26
"05/15/2012","Postal mail",17
"05/15/2012","Web",101
"05/15/2012","Referral",485
"11/25/2016","Fax",9
"11/25/2016","Phone",19
"11/25/2016","Referral",34
"11/25/2016","Postal mail",17
"11/25/2016","Web",212
"03/02/2016","Phone",35
"03/02/2016","Fax",8
"03/02/2016","Referral",122
"03/02/2016","Postal mail",110
"03/02/2016","Web",444
"02/10/2014","Phone",45
"02/10/2014","Fax",12
"02/10/2014","Postal mail",39
"02/10/2014","Web",391
"02/10/2014","Referral",127
"01/06/2012","Postal mail",4
"01/06/2012","Phone",8
"01/06/2012","Referral",17
"01/06/2012","Fax",3
"01/06/2012","Web",173
"05/19/2014","Fax",12
"05/19/2014","Postal mail",16
"05/19/2014","Phone",40
"05/19/2014","Web",360
"05/19/2014","Referral",53
"07/21/2016","Fax",11
"07/21/2016","Referral",46
"07/21/2016","Phone",39
"07/21/2016","Postal mail",66
"07/21/2016","Web",474
"06/29/2018","Postal mail",2
"06/29/2018","Fax",5
"06/29/2018","Referral",63
"06/29/2018","Phone",38
"06/29/2018","Web",520
"10/02/2018","Fax",2
"10/02/2018","Phone",49
"10/02/2018","Postal mail",124
"10/02/2018","Referral",99
"10/02/2018","Web",717
"11/27/2017","Fax",1
"11/27/2017","Postal mail",8
"11/27/2017","Phone",70
"11/27/2017","Referral",66
"11/27/2017","Web",629
"10/24/2014","Fax",10
"10/24/2014","Referral",51
"10/24/2014","Postal mail",58
"10/24/2014","Web",348
"10/24/2014","Phone",36
"05/21/2015","Fax",12
"05/21/2015","Referral",106
"05/21/2015","Web",438
"05/21/2015","Postal mail",32
"05/21/2015","Phone",34
"08/27/2014","Fax",7
"08/27/2014","Phone",35
"08/27/2014","Referral",102
"08/27/2014","Web",403
"08/27/2014","Postal mail",46
"07/18/2017","Fax",2
"07/18/2017","Referral",73
"07/18/2017","Phone",45
"07/18/2017","Postal mail",42
"07/18/2017","Web",788
"07/16/2013","Fax",2
"07/16/2013","Referral",65
"07/16/2013","Web",189
"07/16/2013","Postal mail",57
"07/16/2013","Phone",39
"12/29/2015","Fax",19
"12/29/2015","Referral",15
"12/29/2015","Phone",49
"12/29/2015","Postal mail",87
"12/29/2015","Web",406
"09/30/2017","Referral",44
"09/30/2017","Web",361
"07/23/2013","Postal mail",15
"07/23/2013","Fax",13
"07/23/2013","Referral",80
"07/23/2013","Phone",50
"07/23/2013","Web",229
"03/16/2016","Fax",12
"03/16/2016","Phone",51
"03/16/2016","Web",405
"03/16/2016","Referral",128
"03/16/2016","Postal mail",91
"02/21/2019","Email",1
"02/21/2019","Referral",85
"02/21/2019","Postal mail",18
"02/21/2019","Fax",12
"02/21/2019","Phone",62
"02/21/2019","Web",724
"01/31/2018","Fax",3
"01/31/2018","Phone",45
"01/31/2018","Referral",70
"01/31/2018","Postal mail",70
"01/31/2018","Web",831
"11/24/2017","Fax",7
"11/24/2017","Phone",24
"11/24/2017","Referral",55
"11/24/2017","Postal mail",30
"11/24/2017","Web",291
"08/27/2012","Fax",5
"08/27/2012","Email",3
"08/27/2012","Postal mail",12
"08/27/2012","Phone",36
"08/27/2012","Referral",109
"08/27/2012","Web",104
"11/13/2017","Postal mail",4
"11/13/2017","Fax",9
"11/13/2017","Referral",58
"11/13/2017","Phone",69
"11/13/2017","Web",610
"10/13/2016","Fax",3
"10/13/2016","Referral",82
"10/13/2016","Phone",55
"10/13/2016","Postal mail",110
"10/13/2016","Web",582
"09/27/2016","Postal mail",98
"09/27/2016","Phone",46
"09/27/2016","Fax",15
"09/27/2016","Referral",101
"09/27/2016","Web",628
"08/11/2014","Fax",10
"08/11/2014","Referral",94
"08/11/2014","Postal mail",31
"08/11/2014","Web",369
"08/11/2014","Phone",50
"06/30/2016","Fax",6
"06/30/2016","Phone",42
"06/30/2016","Postal mail",78
"06/30/2016","Referral",72
"06/30/2016","Web",478
"04/29/2015","Fax",10
"04/29/2015","Postal mail",20
"04/29/2015","Phone",42
"04/29/2015","Web",481
"04/29/2015","Referral",111
"05/12/2015","Fax",8
"05/12/2015","Phone",36
"05/12/2015","Postal mail",70
"05/12/2015","Web",472
"05/12/2015","Referral",76
"08/29/2013","Fax",15
"08/29/2013","Postal mail",44
"08/29/2013","Phone",45
"08/29/2013","Referral",96
"08/29/2013","Web",182
"12/06/2016","Fax",10
"12/06/2016","Phone",55
"12/06/2016","Postal mail",21
"12/06/2016","Referral",148
"12/06/2016","Web",554
"08/03/2017","Fax",6
"08/03/2017","Phone",38
"08/03/2017","Postal mail",97
"08/03/2017","Web",667
"08/03/2017","Referral",90
"03/24/2016","Fax",7
"03/24/2016","Postal mail",51
"03/24/2016","Phone",50
"03/24/2016","Web",395
"03/24/2016","Referral",182
"03/11/2016","Fax",10
"03/11/2016","Postal mail",25
"03/11/2016","Phone",46
"03/11/2016","Referral",181
"03/11/2016","Web",418
"08/08/2017","Fax",5
"08/08/2017","Phone",37
"08/08/2017","Postal mail",43
"08/08/2017","Referral",121
"08/08/2017","Web",715
"03/23/2017","Fax",10
"03/23/2017","Phone",33
"03/23/2017","Postal mail",50
"03/23/2017","Referral",69
"03/23/2017","Web",563
"01/31/2014","Fax",6
"01/31/2014","Phone",58
"01/31/2014","Postal mail",48
"01/31/2014","Referral",47
"01/31/2014","Web",380
"06/24/2015","Fax",7
"06/24/2015","Postal mail",49
"06/24/2015","Phone",36
"06/24/2015","Referral",117
"06/24/2015","Web",460
"12/11/2018","Postal mail",8
"12/11/2018","Email",1
"12/11/2018","Fax",14
"12/11/2018","Phone",55
"12/11/2018","Web",691
"12/11/2018","Referral",89
"12/01/2017","Referral",60
"12/01/2017","Postal mail",57
"12/01/2017","Phone",47
"12/01/2017","Fax",30
"12/01/2017","Web",561
"08/16/2018","Fax",5
"08/16/2018","Postal mail",8
"08/16/2018","Phone",34
"08/16/2018","Web",636
"08/16/2018","Referral",64
"02/16/2014","Web",121
"02/19/2015","Fax",3
"02/19/2015","Postal mail",66
"02/19/2015","Phone",33
"02/19/2015","Referral",70
"02/19/2015","Web",455
"08/11/2012","Web",58
"10/21/2013","Fax",3
"10/21/2013","Postal mail",17
"10/21/2013","Phone",18
"10/21/2013","Referral",56
"10/21/2013","Web",246
"04/30/2013","Email",2
"04/30/2013","Phone",39
"04/30/2013","Referral",80
"04/30/2013","Postal mail",28
"04/30/2013","Web",162
"01/19/2017","Fax",11
"01/19/2017","Phone",51
"01/19/2017","Postal mail",97
"01/19/2017","Referral",96
"01/19/2017","Web",1815
"04/07/2017","Fax",9
"04/07/2017","Phone",31
"04/07/2017","Referral",57
"04/07/2017","Postal mail",36
"04/07/2017","Web",546
"08/17/2018","Postal mail",7
"08/17/2018","Phone",52
"08/17/2018","Referral",74
"08/17/2018","Fax",11
"08/17/2018","Web",571
"10/07/2015","Phone",34
"10/07/2015","Fax",7
"10/07/2015","Web",427
"10/07/2015","Referral",65
"10/07/2015","Postal mail",51
"06/01/2015","Fax",14
"06/01/2015","Postal mail",28
"06/01/2015","Phone",44
"06/01/2015","Referral",74
"06/01/2015","Web",398
"02/27/2017","Referral",47
"02/27/2017","Fax",40
"02/27/2017","Postal mail",16
"02/27/2017","Phone",45
"02/27/2017","Web",489
"05/28/2013","Fax",11
"05/28/2013","Email",1
"05/28/2013","Referral",39
"05/28/2013","Postal mail",15
"05/28/2013","Phone",33
"05/28/2013","Web",172
"01/03/2017","Phone",46
"01/03/2017","Fax",12
"01/03/2017","Referral",46
"01/03/2017","Web",457
"01/03/2017","Postal mail",43
"02/29/2016","Phone",38
"02/29/2016","Fax",14
"02/29/2016","Referral",31
"02/29/2016","Postal mail",57
"02/29/2016","Web",403
"07/10/2012","Email",1
"07/10/2012","Fax",5
"07/10/2012","Postal mail",47
"07/10/2012","Web",106
"07/10/2012","Phone",44
"07/10/2012","Referral",136
"12/26/2018","Phone",45
"12/26/2018","Referral",123
"12/26/2018","Fax",15
"12/26/2018","Postal mail",28
"12/26/2018","Web",567
"10/17/2018","Phone",57
"10/17/2018","Web",743
"10/17/2018","Referral",124
"10/17/2018","Postal mail",82
"01/02/2014","Fax",8
"01/02/2014","Postal mail",15
"01/02/2014","Referral",63
"01/02/2014","Web",272
"01/02/2014","Phone",37
"10/19/2018","Postal mail",8
"10/19/2018","Phone",31
"10/19/2018","Referral",94
"10/19/2018","Fax",17
"10/19/2018","Web",625
"12/16/2016","Fax",3
"12/16/2016","Postal mail",11
"12/16/2016","Phone",40
"12/16/2016","Referral",48
"12/16/2016","Web",612
"02/08/2014","Fax",3
"02/08/2014","Phone",2
"02/08/2014","Referral",11
"02/08/2014","Postal mail",51
"02/08/2014","Web",192
"07/03/2014","Email",1
"07/03/2014","Phone",47
"07/03/2014","Postal mail",23
"07/03/2014","Fax",15
"07/03/2014","Web",312
"07/03/2014","Referral",104
"05/31/2019","Fax",15
"05/31/2019","Referral",93
"05/31/2019","Postal mail",66
"05/31/2019","Phone",66
"05/31/2019","Web",775
"04/07/2015","Fax",5
"04/07/2015","Postal mail",54
"04/07/2015","Phone",44
"04/07/2015","Referral",49
"04/07/2015","Web",456
"11/07/2017","Referral",112
"11/07/2017","Phone",39
"11/07/2017","Fax",55
"11/07/2017","Postal mail",17
"11/07/2017","Web",660
"06/20/2017","Referral",65
"06/20/2017","Fax",9
"06/20/2017","Postal mail",83
"06/20/2017","Phone",31
"06/20/2017","Web",709
"04/02/2014","Fax",11
"04/02/2014","Phone",34
"04/02/2014","Postal mail",29
"04/02/2014","Web",377
"04/02/2014","Referral",139
"07/05/2012","Email",6
"07/05/2012","Postal mail",10
"07/05/2012","Fax",7
"07/05/2012","Referral",152
"07/05/2012","Phone",27
"07/05/2012","Web",89
"05/08/2015","Fax",8
"05/08/2015","Phone",29
"05/08/2015","Postal mail",29
"05/08/2015","Referral",80
"05/08/2015","Web",368
"12/22/2014","Fax",4
"12/22/2014","Postal mail",15
"12/22/2014","Phone",27
"12/22/2014","Referral",92
"12/22/2014","Web",360
"02/27/2018","Phone",35
"02/27/2018","Fax",15
"02/27/2018","Referral",102
"02/27/2018","Web",795
"02/27/2018","Postal mail",79
"08/06/2013","Email",1
"08/06/2013","Postal mail",19
"08/06/2013","Phone",41
"08/06/2013","Fax",8
"08/06/2013","Referral",68
"08/06/2013","Web",214
"12/28/2018","Fax",5
"12/28/2018","Phone",49
"12/28/2018","Postal mail",21
"12/28/2018","Referral",65
"12/28/2018","Web",583
"09/09/2014","Email",1
"09/09/2014","Fax",7
"09/09/2014","Referral",47
"09/09/2014","Postal mail",66
"09/09/2014","Web",363
"09/09/2014","Phone",42
"05/10/2015","Web",123
"04/24/2013","Fax",6
"04/24/2013","Phone",25
"04/24/2013","Postal mail",45
"04/24/2013","Web",177
"04/24/2013","Referral",161
"10/01/2015","Postal mail",41
"10/01/2015","Phone",46
"10/01/2015","Referral",110
"10/01/2015","Fax",6
"10/01/2015","Web",395
"01/19/2019","Phone",1
"01/19/2019","Web",339
"04/17/2019","Fax",7
"04/17/2019","Phone",52
"04/17/2019","Postal mail",70
"04/17/2019","Referral",89
"04/17/2019","Web",800
"12/11/2012","Fax",2
"12/11/2012","Postal mail",20
"12/11/2012","Phone",24
"12/11/2012","Referral",68
"12/11/2012","Web",126
"03/06/2012","Email",1
"03/06/2012","Fax",4
"03/06/2012","Phone",36
"03/06/2012","Postal mail",11
"03/06/2012","Referral",111
"03/06/2012","Web",188
"01/22/2017","Web",360
"07/16/2012","Postal mail",15
"07/16/2012","Fax",2
"07/16/2012","Web",127
"07/16/2012","Referral",88
"07/16/2012","Phone",51
"12/07/2017","Fax",10
"12/07/2017","Postal mail",56
"12/07/2017","Phone",46
"12/07/2017","Referral",70
"12/07/2017","Web",625
"05/18/2018","Postal mail",19
"05/18/2018","Fax",13
"05/18/2018","Phone",39
"05/18/2018","Referral",70
"05/18/2018","Web",545
"05/01/2016","Web",181
"11/26/2013","Fax",4
"11/26/2013","Email",1
"11/26/2013","Phone",40
"11/26/2013","Referral",40
"11/26/2013","Web",253
"11/26/2013","Postal mail",72
"01/13/2016","Fax",7
"01/13/2016","Referral",103
"01/13/2016","Phone",46
"01/13/2016","Postal mail",82
"01/13/2016","Web",385
"01/11/2019","Phone",19
"01/11/2019","Postal mail",27
"01/11/2019","Referral",69
"01/11/2019","Fax",9
"01/11/2019","Web",543
"09/10/2015","Fax",8
"09/10/2015","Phone",45
"09/10/2015","Postal mail",73
"09/10/2015","Referral",127
"09/10/2015","Web",481
"12/29/2016","Phone",34
"12/29/2016","Fax",6
"12/29/2016","Postal mail",54
"12/29/2016","Referral",71
"12/29/2016","Web",421
"11/02/2012","Fax",3
"11/02/2012","Postal mail",7
"11/02/2012","Phone",21
"11/02/2012","Web",140
"11/02/2012","Referral",81
"03/26/2016","Web",176
"06/01/2013","Referral",67
"06/01/2013","Web",72
"09/19/2018","Email",1
"09/19/2018","Fax",6
"09/19/2018","Phone",56
"09/19/2018","Referral",108
"09/19/2018","Postal mail",59
"09/19/2018","Web",624
"05/11/2015","Fax",8
"05/11/2015","Referral",78
"05/11/2015","Postal mail",43
"05/11/2015","Web",366
"05/11/2015","Phone",51
"04/04/2018","Fax",1
"04/04/2018","Postal mail",58
"04/04/2018","Referral",181
"04/04/2018","Phone",40
"04/04/2018","Web",776
"09/23/2014","Fax",5
"09/23/2014","Phone",41
"09/23/2014","Postal mail",77
"09/23/2014","Referral",51
"09/23/2014","Web",368
"11/07/2014","Postal mail",37
"11/07/2014","Phone",42
"11/07/2014","Web",345
"11/07/2014","Fax",11
"11/07/2014","Referral",100
"02/21/2014","Email",1
"02/21/2014","Fax",5
"02/21/2014","Phone",51
"02/21/2014","Postal mail",105
"02/21/2014","Referral",152
"02/21/2014","Web",369
"10/20/2016","Fax",8
"10/20/2016","Referral",76
"10/20/2016","Phone",50
"10/20/2016","Web",536
"10/20/2016","Postal mail",73
"12/14/2014","Web",132
"01/25/2019","Fax",2
"01/25/2019","Referral",61
"01/25/2019","Postal mail",29
"01/25/2019","Phone",39
"01/25/2019","Web",561
"05/02/2018","Phone",35
"05/02/2018","Fax",44
"05/02/2018","Referral",110
"05/02/2018","Postal mail",83
"05/02/2018","Web",692
"12/19/2014","Fax",4
"12/19/2014","Postal mail",17
"12/19/2014","Referral",50
"12/19/2014","Phone",34
"12/19/2014","Web",316
"04/23/2019","Postal mail",25
"04/23/2019","Fax",19
"04/23/2019","Phone",48
"04/23/2019","Referral",71
"04/23/2019","Web",762
"11/04/2018","Web",307
"01/09/2019","Fax",3
"01/09/2019","Postal mail",27
"01/09/2019","Phone",30
"01/09/2019","Referral",60
"01/09/2019","Web",659
"10/04/2017","Fax",18
"10/04/2017","Phone",63
"10/04/2017","Referral",81
"10/04/2017","Web",699
"10/04/2017","Postal mail",44
"07/22/2015","Fax",1
"07/22/2015","Postal mail",45
"07/22/2015","Referral",25
"07/22/2015","Phone",39
"07/22/2015","Web",539
"08/09/2016","Fax",14
"08/09/2016","Web",515
"08/09/2016","Postal mail",66
"08/09/2016","Referral",161
"08/09/2016","Phone",44
"09/06/2018","Fax",26
"09/06/2018","Referral",114
"09/06/2018","Postal mail",76
"09/06/2018","Phone",54
"09/06/2018","Web",560
"08/25/2019","Web",366
"06/07/2013","Postal mail",9
"06/07/2013","Fax",8
"06/07/2013","Referral",113
"06/07/2013","Phone",28
"06/07/2013","Web",150
"10/26/2017","Phone",53
"10/26/2017","Referral",67
"10/26/2017","Fax",75
"10/26/2017","Postal mail",37
"10/26/2017","Web",549
"11/12/2015","Referral",107
"11/12/2015","Phone",38
"11/12/2015","Fax",15
"11/12/2015","Web",433
"11/12/2015","Postal mail",25
"01/25/2016","Fax",12
"01/25/2016","Phone",46
"01/25/2016","Postal mail",23
"01/25/2016","Web",380
"01/25/2016","Referral",53
"07/22/2014","Fax",6
"07/22/2014","Postal mail",27
"07/22/2014","Referral",63
"07/22/2014","Web",412
"07/22/2014","Phone",42
"11/13/2016","Referral",8
"11/13/2016","Web",204
"06/06/2018","Fax",12
"06/06/2018","Postal mail",76
"06/06/2018","Phone",36
"06/06/2018","Referral",102
"06/06/2018","Web",718
"07/18/2018","Fax",14
"07/18/2018","Postal mail",33
"07/18/2018","Referral",88
"07/18/2018","Phone",46
"07/18/2018","Web",646
"09/10/2019","Fax",3
"09/10/2019","Postal mail",23
"09/10/2019","Web",933
"09/10/2019","Referral",54
"09/10/2019","Phone",80
"08/30/2016","Fax",1
"08/30/2016","Phone",42
"08/30/2016","Postal mail",51
"08/30/2016","Web",514
"08/30/2016","Referral",197
"11/17/2017","Phone",42
"11/17/2017","Referral",88
"11/17/2017","Postal mail",46
"11/17/2017","Web",591
"06/10/2015","Fax",9
"06/10/2015","Phone",39
"06/10/2015","Referral",119
"06/10/2015","Postal mail",49
"06/10/2015","Web",443
"02/06/2014","Phone",47
"02/06/2014","Fax",13
"02/06/2014","Postal mail",25
"02/06/2014","Referral",176
"02/06/2014","Web",334
"03/03/2014","Fax",11
"03/03/2014","Phone",45
"03/03/2014","Postal mail",45
"03/03/2014","Web",337
"03/03/2014","Referral",43
"10/10/2018","Postal mail",18
"10/10/2018","Fax",23
"10/10/2018","Referral",159
"10/10/2018","Web",683
"10/10/2018","Phone",38
"08/15/2014","Fax",2
"08/15/2014","Phone",34
"08/15/2014","Referral",68
"08/15/2014","Web",341
"08/15/2014","Postal mail",30
"11/01/2017","Postal mail",7
"11/01/2017","Fax",14
"11/01/2017","Phone",37
"11/01/2017","Web",547
"11/01/2017","Referral",48
"01/13/2018","Phone",2
"01/13/2018","Web",507
"06/10/2016","Fax",4
"06/10/2016","Email",1
"06/10/2016","Referral",61
"06/10/2016","Postal mail",69
"06/10/2016","Phone",71
"06/10/2016","Web",453
"07/17/2018","Phone",37
"07/17/2018","Postal mail",6
"07/17/2018","Fax",23
"07/17/2018","Referral",137
"07/17/2018","Web",701
"07/25/2019","Email",1
"07/25/2019","Fax",6
"07/25/2019","Postal mail",24
"07/25/2019","Phone",76
"07/25/2019","Referral",85
"07/25/2019","Web",918
"09/02/2018","Web",256
"06/10/2017","Referral",7
"06/10/2017","Web",291
"11/07/2012","Phone",21
"11/07/2012","Web",126
"11/07/2012","Postal mail",38
"11/07/2012","Referral",82
"12/23/2014","Postal mail",36
"12/23/2014","Phone",27
"12/23/2014","Web",328
"12/23/2014","Referral",139
"12/23/2014","Fax",13
"02/20/2013","Fax",13
"02/20/2013","Postal mail",40
"02/20/2013","Referral",170
"02/20/2013","Web",235
"02/20/2013","Phone",27
"10/16/2013","Fax",6
"10/16/2013","Phone",28
"10/16/2013","Referral",62
"10/16/2013","Postal mail",67
"10/16/2013","Web",172
"02/17/2015","Fax",12
"02/17/2015","Phone",34
"02/17/2015","Postal mail",12
"02/17/2015","Referral",38
"02/17/2015","Web",415
"07/02/2018","Referral",73
"07/02/2018","Fax",7
"07/02/2018","Phone",57
"07/02/2018","Postal mail",10
"07/02/2018","Web",545
"01/10/2013","Phone",27
"01/10/2013","Fax",7
"01/10/2013","Postal mail",11
"01/10/2013","Referral",180
"01/10/2013","Web",170
"03/21/2018","Email",1
"03/21/2018","Fax",2
"03/21/2018","Phone",47
"03/21/2018","Referral",71
"03/21/2018","Postal mail",53
"03/21/2018","Web",740
"01/24/2015","Fax",3
"01/24/2015","Phone",5
"01/24/2015","Postal mail",6
"01/24/2015","Referral",11
"01/24/2015","Web",212
"01/29/2013","Fax",5
"01/29/2013","Postal mail",9
"01/29/2013","Phone",41
"01/29/2013","Web",223
"01/29/2013","Referral",148
"01/20/2017","Fax",21
"01/20/2017","Postal mail",20
"01/20/2017","Referral",65
"01/20/2017","Phone",60
"01/20/2017","Web",1467
"05/27/2019","Web",344
"02/02/2017","Fax",12
"02/02/2017","Phone",41
"02/02/2017","Postal mail",78
"02/02/2017","Referral",104
"02/02/2017","Web",657
"10/06/2015","Fax",5
"10/06/2015","Postal mail",25
"10/06/2015","Phone",47
"10/06/2015","Referral",63
"10/06/2015","Web",468
"10/13/2015","Fax",6
"10/13/2015","Referral",83
"10/13/2015","Phone",66
"10/13/2015","Web",436
"10/13/2015","Postal mail",21
"09/23/2013","Postal mail",23
"09/23/2013","Fax",7
"09/23/2013","Email",1
"09/23/2013","Phone",55
"09/23/2013","Referral",71
"09/23/2013","Web",209
"05/31/2017","Fax",6
"05/31/2017","Postal mail",5
"05/31/2017","Phone",54
"05/31/2017","Referral",79
"05/31/2017","Web",680
"02/16/2018","Fax",15
"02/16/2018","Postal mail",13
"02/16/2018","Referral",74
"02/16/2018","Phone",22
"02/16/2018","Web",719
"10/19/2017","Fax",7
"10/19/2017","Phone",34
"10/19/2017","Referral",102
"10/19/2017","Postal mail",25
"10/19/2017","Web",636
"04/09/2013","Email",1
"04/09/2013","Fax",1
"04/09/2013","Phone",30
"04/09/2013","Postal mail",69
"04/09/2013","Referral",151
"04/09/2013","Web",233
"11/22/2018","Phone",1
"11/22/2018","Referral",1
"11/22/2018","Web",270
"03/06/2018","Fax",16
"03/06/2018","Phone",45
"03/06/2018","Postal mail",39
"03/06/2018","Web",868
"03/06/2018","Referral",135
"06/06/2016","Postal mail",13
"06/06/2016","Referral",106
"06/06/2016","Fax",29
"06/06/2016","Phone",65
"06/06/2016","Web",435
"09/26/2014","Postal mail",25
"09/26/2014","Fax",5
"09/26/2014","Referral",90
"09/26/2014","Phone",33
"09/26/2014","Web",350
"01/07/2016","Fax",3
"01/07/2016","Postal mail",10
"01/07/2016","Phone",46
"01/07/2016","Referral",114
"01/07/2016","Web",438
"07/09/2015","Fax",15
"07/09/2015","Phone",34
"07/09/2015","Postal mail",45
"07/09/2015","Web",582
"07/09/2015","Referral",83
"09/16/2016","Fax",20
"09/16/2016","Referral",38
"09/16/2016","Phone",65
"09/16/2016","Web",502
"05/25/2016","Fax",7
"05/25/2016","Phone",45
"05/25/2016","Postal mail",88
"05/25/2016","Referral",144
"05/25/2016","Web",495
"04/11/2017","Fax",17
"04/11/2017","Referral",105
"04/11/2017","Phone",26
"04/11/2017","Postal mail",49
"04/11/2017","Web",619
"08/02/2019","Fax",7
"08/02/2019","Referral",58
"08/02/2019","Postal mail",20
"08/02/2019","Phone",67
"08/02/2019","Web",795
"04/02/2013","Fax",6
"04/02/2013","Phone",21
"04/02/2013","Referral",95
"04/02/2013","Postal mail",38
"04/02/2013","Web",218
"08/04/2016","Phone",46
"08/04/2016","Postal mail",68
"08/04/2016","Referral",82
"08/04/2016","Web",514
"08/04/2016","Fax",11
"05/17/2014","Phone",1
"05/17/2014","Web",152
"03/18/2017","Web",284
"11/02/2018","Fax",6
"11/02/2018","Referral",75
"11/02/2018","Phone",53
"11/02/2018","Postal mail",11
"11/02/2018","Web",620
"10/01/2014","Postal mail",46
"10/01/2014","Fax",9
"10/01/2014","Web",380
"10/01/2014","Phone",40
"10/01/2014","Referral",123
"03/31/2016","Fax",2
"03/31/2016","Phone",53
"03/31/2016","Postal mail",12
"03/31/2016","Referral",166
"03/31/2016","Web",440
"05/13/2019","Postal mail",8
"05/13/2019","Fax",8
"05/13/2019","Referral",50
"05/13/2019","Phone",56
"05/13/2019","Web",692
"11/27/2014","Phone",4
"11/27/2014","Referral",26
"11/27/2014","Web",81
"11/25/2014","Fax",16
"11/25/2014","Referral",75
"11/25/2014","Phone",39
"11/25/2014","Postal mail",55
"11/25/2014","Web",331
"05/07/2017","Web",247
"09/20/2017","Fax",16
"09/20/2017","Postal mail",33
"09/20/2017","Phone",63
"09/20/2017","Referral",86
"09/20/2017","Web",694
"06/23/2012","Referral",4
"06/23/2012","Phone",1
"06/23/2012","Web",61
"08/05/2018","Web",299
"08/28/2015","Fax",4
"08/28/2015","Phone",36
"08/28/2015","Referral",184
"08/28/2015","Web",416
"08/28/2015","Postal mail",23
"07/13/2015","Fax",2
"07/13/2015","Phone",47
"07/13/2015","Postal mail",5
"07/13/2015","Referral",177
"07/13/2015","Web",477
"02/25/2015","Fax",6
"02/25/2015","Referral",103
"02/25/2015","Phone",50
"02/25/2015","Postal mail",33
"02/25/2015","Web",431
"08/15/2013","Fax",10
"08/15/2013","Phone",37
"08/15/2013","Referral",91
"08/15/2013","Postal mail",31
"08/15/2013","Web",199
"12/14/2015","Fax",5
"12/14/2015","Postal mail",12
"12/14/2015","Referral",76
"12/14/2015","Phone",42
"12/14/2015","Web",361
"06/03/2014","Fax",8
"06/03/2014","Phone",45
"06/03/2014","Postal mail",49
"06/03/2014","Referral",52
"06/03/2014","Web",373
"04/19/2012","Fax",2
"04/19/2012","Postal mail",5
"04/19/2012","Phone",30
"04/19/2012","Referral",198
"04/19/2012","Web",75
"03/01/2016","Fax",4
"03/01/2016","Phone",44
"03/01/2016","Referral",157
"03/01/2016","Postal mail",75
"03/01/2016","Web",471
"08/26/2019","Postal mail",28
"08/26/2019","Fax",13
"08/26/2019","Referral",54
"08/26/2019","Phone",88
"08/26/2019","Web",785
"07/25/2016","Phone",50
"07/25/2016","Postal mail",19
"07/25/2016","Fax",6
"07/25/2016","Referral",68
"07/25/2016","Web",522
"01/06/2017","Fax",5
"01/06/2017","Postal mail",11
"01/06/2017","Phone",44
"01/06/2017","Web",530
"01/06/2017","Referral",66
"11/17/2016","Phone",40
"11/17/2016","Referral",98
"11/17/2016","Postal mail",34
